state,district,age_0_5,age_5_17,age_18_greater,operating_days,total_enrol,total_bio,total_demo,bio_ratio,child_ratio,avg_daily_vol,Bio_Score,Child_Exclusion_Score,Overload_Score,AFI
Uttar Pradesh,Budaun,7773,7407,349,81,15529,110318.0,171339.0,0.391673589956614,0.5005151320025757,191.71604938271605,0.8121827411167513,0.8121827411167513,0.8862944162436548,83.44162436548224
Jammu and Kashmir,Budgam,793,51,15,70,859,23111.0,18622.0,0.5537691091196626,0.922093023255814,12.271428571428572,0.5532994923857868,0.0812182741116751,0.249746192893401,32.06091370558376
Uttar Pradesh,Bulandshahar,115,70,0,62,185,220.0,663.0,0.248868778280543,0.6182795698924731,2.9838709677419355,0.9065989847715736,0.683248730964467,0.1401015228426396,60.96446700507614
Uttar Pradesh,Bulandshahr,9155,7521,209,83,16885,180832.0,174757.0,0.5085407351162856,0.5421651071893877,203.43373493975903,0.6588832487309645,0.7746192893401015,0.8984771573604061,76.5482233502538
Maharashtra,Buldana,963,112,0,73,1075,35737.0,22941.0,0.6090253753472281,0.8949814126394052,14.726027397260276,0.4223350253807106,0.1421319796954314,0.282233502538071,29.6243654822335
Maharashtra,Buldhana,5849,1093,142,77,7084,219501.0,114172.0,0.6578306970276377,0.8255469301340861,92.0,0.3106598984771573,0.3106598984771573,0.700507614213198,42.76142131979695
Rajasthan,Bundi,3414,1334,124,78,4872,62857.0,48701.0,0.5634417662402854,0.7005951159450031,62.46153846153846,0.5289340101522843,0.566497461928934,0.5736040609137056,55.36040609137056
West Bengal,Burdwan,2,0,0,1,2,5.0,0.0,0.8333333333333334,0.6666666666666666,2.0,0.0071065989847716,0.6284263959390863,0.0974619289340101,22.06091370558376
Madhya Pradesh,Burhanpur,6542,2759,388,78,9689,74141.0,16543.0,0.8175663009317968,0.6751289989680083,124.21794871794872,0.0142131979695431,0.6101522842639594,0.7807106598984772,42.29441624365482
Bihar,Buxar,2528,4648,64,77,7240,57028.0,73902.0,0.4355576601416013,0.3491230493025825,94.02597402597402,0.7685279187817259,0.9228426395939088,0.7096446700507614,79.71573604060913
Assam,Cachar,11474,4513,1527,82,17514,66145.0,58019.0,0.5327185599806709,0.6550956323151584,213.58536585365852,0.6060913705583757,0.649746192893401,0.9076142131979696,70.96446700507614
Delhi,Central Delhi,2761,993,193,81,3947,54060.0,49047.0,0.5243046126391745,0.6993414387031408,48.72839506172839,0.6243654822335025,0.5695431472081218,0.5137055837563452,57.47208121827412
Karnataka,Chamarajanagar,232,17,0,63,249,1845.0,1110.0,0.6241542625169147,0.928,3.952380952380953,0.3857868020304569,0.0649746192893401,0.1553299492385786,22.04060913705584
Karnataka,Chamarajanagar *,23,0,0,19,23,62.0,56.0,0.5210084033613446,0.9583333333333334,1.2105263157894737,0.6294416243654822,0.0142131979695431,0.049746192893401,27.096446700507613
Himachal Pradesh,Chamba,1586,64,7,73,1657,33842.0,19658.0,0.6325489243191716,0.9565741857659832,22.698630136986303,0.3685279187817258,0.0172588832487309,0.3543147208121827,25.888324873096447
Uttarakhand,Chamoli,1006,77,7,72,1090,28402.0,11790.0,0.706640459781554,0.922089825847846,15.13888888888889,0.1786802030456853,0.082233502538071,0.2893401015228426,18.294416243654823
Uttarakhand,Champawat,769,96,1,69,866,23214.0,12505.0,0.6498880179171332,0.8869665513264129,12.55072463768116,0.3319796954314721,0.1563451776649745,0.2538071065989847,25.58375634517766
Mizoram,Champhai,805,269,91,72,1165,15968.0,6469.0,0.7116498796684196,0.6903945111492281,16.180555555555557,0.1624365482233503,0.581725888324873,0.299492385786802,32.934010152284266
Karnataka,Chamrajanagar,1988,216,23,73,2227,28965.0,15211.0,0.6556579215428843,0.8922800718132855,30.506849315068493,0.3187817258883249,0.1441624365482233,0.4050761421319797,29.228426395939085
Karnataka,Chamrajnagar,356,24,0,67,380,2252.0,1936.0,0.5375984721890666,0.9343832020997376,5.6716417910447765,0.5918781725888325,0.0507614213197969,0.1817258883248731,30.649746192893403
Uttar Pradesh,Chandauli,4405,4986,175,83,9566,90544.0,93603.0,0.4916914655603102,0.4604369185742657,115.25301204819276,0.6974619289340102,0.8710659898477158,0.7695431472081218,77.11675126903555
Manipur,Chandel,244,510,5,69,759,8683.0,8989.0,0.4913144344480281,0.3210526315789473,11.0,0.6994923857868021,0.9401015228426396,0.2345177664974619,63.21827411167513
Chandigarh,Chandigarh,2473,211,36,76,2720,74462.0,83336.0,0.4718787825017903,0.9088570378537304,35.78947368421053,0.7248730964467005,0.1055837563451776,0.4314720812182741,45.10659898477157
Maharashtra,Chandrapur,4014,375,86,77,4475,213634.0,112071.0,0.6559105450928138,0.8967828418230563,58.11688311688312,0.317766497461929,0.1370558375634517,0.5543147208121827,33.45177664974619
Arunachal Pradesh,Changlang,486,304,13,72,803,8183.0,5659.0,0.5911290905150618,0.6044776119402985,11.15277777777778,0.4629441624365482,0.7025380710659899,0.2385786802030456,46.75126903553299
Assam,Charaideo,659,336,194,74,1189,8293.0,9913.0,0.4554841544460921,0.553781512605042,16.06756756756757,0.7431472081218273,0.7634517766497462,0.2974619289340101,61.55329949238578
Haryana,Charkhi Dadri,839,19,0,75,858,9788.0,12095.0,0.447267409979894,0.9767171129220024,11.44,0.7563451776649746,0.0020304568527919,0.2426395939086294,37.59390862944162
Jharkhand,Chatra,3448,2819,35,79,6302,67692.0,47296.0,0.5886823957074155,0.5470410915437094,79.77215189873418,0.4710659898477157,0.766497461928934,0.6467005076142132,61.23857868020304
Maharashtra,Chatrapati Sambhaji Nagar,114,81,16,65,211,2204.0,7640.0,0.2238699847638395,0.5377358490566038,3.246153846153846,0.9248730964467003,0.782741116751269,0.1461928934010152,64.86294416243655
Tamil Nadu,Chengalpattu,862,319,72,75,1253,6248.0,21533.0,0.2248938161399467,0.6874003189792663,16.706666666666667,0.9228426395939088,0.5857868020304569,0.3076142131979695,63.71573604060914
Tamil Nadu,Chennai,7686,2159,198,78,10043,233031.0,148368.0,0.6109884635553225,0.7652329749103942,128.75641025641025,0.4142131979695431,0.449746192893401,0.7939086294416243,53.87817258883248
Madhya Pradesh,Chhatarpur,11504,5965,367,81,17836,158531.0,79858.0,0.665006921431268,0.6449515052979761,220.19753086419752,0.2883248730964467,0.6588832487309645,0.9126903553299492,58.68020304568529
Maharashtra,Chhatrapati Sambhajinagar,411,365,234,74,1010,4867.0,14738.0,0.2482403345914516,0.4065281899109792,13.64864864864865,0.9096446700507614,0.8974619289340101,0.2690355329949238,71.38071065989847
Madhya Pradesh,Chhindwara,8308,625,48,75,8981,140191.0,89422.0,0.6105507503897846,0.924961033177466,119.74666666666668,0.415228426395939,0.0751269035532995,0.7776649746192893,42.19289340101523
Gujarat,Chhotaudepur,2215,1303,589,75,4107,33802.0,9631.0,0.7782382465349726,0.5391918208373905,54.76,0.0467005076142131,0.7786802030456853,0.5350253807106599,41.27918781725888
Karnataka,Chickmagalur,1129,102,0,71,1231,21919.0,10484.0,0.6764288359461795,0.916396103896104,17.338028169014084,0.2477157360406091,0.0893401015228426,0.3137055837563451,22.000000000000004
Karnataka,Chikkaballapur,2842,296,14,75,3152,41933.0,36221.0,0.536536370033907,0.9013637805264828,42.02666666666666,0.5939086294416244,0.1258883248730964,0.4781725888324873,41.87817258883248
Karnataka,Chikkamagaluru,1018,95,38,70,1151,15176.0,11089.0,0.5777811619584253,0.8836805555555556,16.442857142857143,0.4954314720812183,0.1604060913705584,0.3015228426395939,33.675126903553306
Karnataka,Chikmagalur,145,9,0,58,154,1385.0,712.0,0.6601525262154433,0.935483870967742,2.655172413793104,0.3055837563451776,0.0477157360406091,0.1248730964467005,17.4010152284264
Assam,Chirang,2013,1071,264,76,3348,27087.0,13397.0,0.6690626157836236,0.6010749477455957,44.05263157894737,0.2730964467005076,0.7065989847715737,0.4883248730964467,46.77157360406091
Karnataka,Chitradurga,4042,326,45,75,4413,61227.0,47341.0,0.563945509307445,0.915722700498414,58.84,0.5269035532994923,0.0913705583756345,0.5604060913705584,40.62944162436549
Uttar Pradesh,Chitrakoot,2951,2436,14,76,5401,62732.0,44546.0,0.5847556371703688,0.546279155868197,71.0657894736842,0.482233502538071,0.7715736040609137,0.6091370558375635,60.71065989847716
Rajasthan,Chittaurgarh,286,70,1,67,357,2238.0,2065.0,0.5199814126394052,0.7988826815642458,5.328358208955224,0.63248730964467,0.3908629441624365,0.1776649746192893,42.35532994923858
Andhra Pradesh,Chittoor,7493,659,43,77,8195,251405.0,169579.0,0.5971827974868463,0.9142264519277696,106.42857142857144,0.4487309644670051,0.0944162436548223,0.7532994923857868,43.38071065989848
Rajasthan,Chittorgarh,3698,2160,128,77,5986,62598.0,61824.0,0.5031063388601786,0.6176716218473359,77.74025974025975,0.6720812182741116,0.6852791878172588,0.6335025380710659,66.44670050761421
Nagaland,Chumukedima,37,97,50,44,184,651.0,1837.0,0.2615508236239454,0.2,4.181818181818182,0.8964467005076142,0.96751269035533,0.1593908629441624,69.66497461928934
Manipur,Churachandpur,1256,3274,108,78,4638,18812.0,19273.0,0.4939347791839521,0.2707480060357836,59.46153846153846,0.6934010152284265,0.949238578680203,0.5634517766497462,73.11675126903555
Rajasthan,Churu,7888,4732,160,82,12780,133224.0,76097.0,0.6364548399117149,0.6171661059385025,155.85365853658536,0.3532994923857868,0.6862944162436548,0.8436548223350254,60.03045685279188
Tamil Nadu,Coimbatore,7139,1804,43,78,8986,219722.0,117738.0,0.6511033867617295,0.7943696450428397,115.2051282051282,0.3299492385786802,0.4,0.7685279187817259,48.25380710659898
West Bengal,Cooch Behar,7262,3220,246,77,10728,45164.0,122859.0,0.2687949340570394,0.6768571162270481,139.32467532467533,0.8944162436548223,0.6060913705583757,0.8162436548223351,78.44670050761422
West Bengal,Coochbehar,2140,2087,183,3,4410,0.0,0.0,0.0,0.4851507594649739,1470.0,0.9817258883248732,0.8446700507614213,0.9918781725888324,94.36548223350256
Tamil Nadu,Cuddalore,7493,1093,44,77,8630,168111.0,81595.0,0.6732330291101171,0.8681496929672112,112.07792207792208,0.2588832487309644,0.2020304568527918,0.7614213197969543,39.25888324873096
Andhra Pradesh,Cuddapah,5519,413,2,75,5934,170796.0,83667.0,0.671199069416499,0.9299073294018534,79.12,0.2659898477157361,0.0588832487309645,0.6406091370558376,31.624365482233507
Odisha,Cuttack,4305,1082,15,77,5402,141068.0,50671.0,0.7357254615625326,0.7967795669072737,70.15584415584415,0.1005076142131979,0.3949238578680203,0.6030456852791878,33.95939086294416
Dadra & Nagar Haveli,Dadra & Nagar Haveli,22,3,0,24,25,553.0,235.0,0.7008871989860583,0.8461538461538461,1.0416666666666667,0.1888324873096446,0.2538071065989847,0.0395939086294416,16.355329949238577
The Dadra And Nagar Haveli And Daman And Diu,Dadra And Nagar Haveli,548,141,27,2,716,0.0,0.0,0.0,0.7642956764295676,358.0,0.9817258883248732,0.4517766497461929,0.965482233502538,81.78680203045685
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,739,81,12,71,832,29213.0,7722.0,0.7909085986571367,0.8871548619447779,11.71830985915493,0.0375634517766497,0.1543147208121827,0.2436548223350254,13.441624365482236
Gujarat,Dahod,5341,3891,1277,77,10509,115675.0,35936.0,0.7629673112946205,0.5081826831588963,136.4805194805195,0.0619289340101523,0.8060913705583757,0.8142131979695432,51.08629441624366
Chhattisgarh,Dakshin Bastar Dantewada,1028,172,24,70,1224,27211.0,5896.0,0.8218859490153437,0.8391836734693877,17.485714285714284,0.0121827411167512,0.2700507614213198,0.3167512690355329,18.09137055837563
West Bengal,Dakshin Dinajpur,5358,1069,99,79,6526,44659.0,84278.0,0.3463602661744404,0.8208978091006588,82.60759493670886,0.8456852791878172,0.332994923857868,0.6609137055837564,63.64467005076142
Karnataka,Dakshina Kannada,5896,530,79,76,6505,78051.0,56402.0,0.580503369182025,0.9062403934829388,85.59210526315789,0.4913705583756345,0.1086294416243655,0.6680203045685279,42.95431472081218
Daman and Diu,Daman,104,17,9,52,130,5966.0,3168.0,0.6530925013683634,0.7938931297709924,2.5,0.3238578680203046,0.4030456852791878,0.1177664974619289,28.578680203045685
Madhya Pradesh,Damoh,5081,938,47,74,6066,134483.0,55454.0,0.7080363065842538,0.8374814570627988,81.97297297297297,0.1715736040609137,0.2741116751269036,0.6548223350253807,34.73096446700508
Gujarat,Dang,531,179,162,2,872,0.0,0.0,0.0,0.6082474226804123,436.0,0.9817258883248732,0.6954314720812182,0.9776649746192894,89.46192893401015
Chhattisgarh,Dantewada,584,126,0,64,710,18928.0,2398.0,0.8875134805645426,0.8213783403656821,11.09375,0.0020304568527919,0.3289340101522843,0.2365482233502538,17.045685279187815
Bihar,Darbhanga,10017,5677,71,80,15765,210380.0,153928.0,0.57747681226651,0.6353545604465305,197.0625,0.4974619289340102,0.6690355329949238,0.8934010152284264,66.77157360406092
West Bengal,Darjeeling,3967,2579,773,81,7319,40102.0,53637.0,0.4278002986985278,0.5419398907103825,90.35802469135804,0.7756345177664975,0.7756345177664975,0.6944162436548224,75.1269035532995
West Bengal,Darjiling,535,189,2,72,726,2586.0,8271.0,0.2381654079941057,0.7359009628610729,10.083333333333334,0.915736040609137,0.5126903553299492,0.2243654822335025,58.74111675126903
Assam,Darrang,4390,1914,1291,81,7595,26265.0,28319.0,0.4811761472932124,0.5779357556608742,93.76543209876544,0.7116751269035533,0.7390862944162436,0.7086294416243655,71.8984771573604
Madhya Pradesh,Datia,3995,1805,43,75,5843,47034.0,36445.0,0.5634163871586009,0.6836071184120466,77.90666666666667,0.5299492385786801,0.5969543147208122,0.6345177664974619,58.14213197969544
Rajasthan,Dausa,4277,1807,49,76,6133,106330.0,50267.0,0.678999731797341,0.6972611672644278,80.69736842105263,0.2426395939086294,0.5736040609137056,0.6487309644670051,46.37563451776649
Karnataka,Davanagere,437,46,0,72,483,6251.0,3186.0,0.6623225259588896,0.9028925619834712,6.708333333333333,0.2984771573604061,0.1208121827411167,0.1928934010152284,21.3502538071066
Karnataka,Davangere,4416,352,45,77,4813,89432.0,33773.0,0.7258737399152638,0.917324470294973,62.50649350649351,0.1218274111675127,0.0862944162436548,0.5746192893401015,24.7005076142132
Odisha,Debagarh,783,95,5,72,883,16252.0,7989.0,0.6704067321178121,0.8857466063348416,12.26388888888889,0.2690355329949239,0.1583756345177664,0.248730964467005,22.974619289340104
Rajasthan,Deeg,13,36,12,22,61,142.0,248.0,0.3631713554987212,0.2096774193548387,2.772727272727273,0.833502538071066,0.964467005076142,0.1289340101522842,66.14213197969544
Rajasthan,Deeg ,1,7,0,7,8,16.0,1051.0,0.0149812734082397,0.1111111111111111,1.1428571428571428,0.9583756345177664,0.9852791878172588,0.0436548223350253,69.20304568527918
Uttarakhand,Dehradun,7797,1554,134,82,9485,129280.0,82622.0,0.6100904659207279,0.8219481340923466,115.67073170731707,0.4172588832487309,0.3279187817258883,0.7705583756345178,49.64467005076142
Jharkhand,Deoghar,4518,3679,127,79,8324,67426.0,60060.0,0.5288852981088268,0.5427027027027027,105.36708860759494,0.616243654822335,0.7736040609137056,0.750253807106599,70.36548223350255
Uttar Pradesh,Deoria,4700,5443,114,79,10257,138613.0,109251.0,0.5592278054586166,0.45817898225775,129.83544303797467,0.5431472081218274,0.8741116751269036,0.798984771573604,71.91878172588831
Gujarat,Devbhumi Dwarka,1845,422,223,73,2490,25464.0,6586.0,0.7944837914573648,0.7406663990365315,34.10958904109589,0.0335025380710659,0.5065989847715736,0.4182741116751269,29.086294416243653
Madhya Pradesh,Dewas,8393,1958,91,79,10442,119901.0,47249.0,0.7173214638261213,0.8036962558651728,132.1772151898734,0.1451776649746192,0.3786802030456853,0.8040609137055837,41.28934010152284
Tripura,Dhalai,777,607,36,75,1420,34968.0,15425.0,0.693892130015478,0.5467980295566502,18.933333333333334,0.2040609137055837,0.76751269035533,0.3279187817258883,41.025380710659896
Tripura,Dhalai  *,28,4,0,19,32,647.0,392.0,0.6221153846153846,0.8484848484848485,1.6842105263157894,0.3908629441624365,0.249238578680203,0.0812182741116751,25.548223350253807
Chhattisgarh,Dhamtari,1876,89,3,71,1968,90278.0,44713.0,0.6687655564774209,0.9527679024885728,27.718309859154928,0.2771573604060914,0.0203045685279187,0.3868020304568528,23.2994923857868
Jharkhand,Dhanbad,6878,4061,92,78,11031,151069.0,107797.0,0.5835776672963336,0.6234590282813633,141.42307692307693,0.4852791878172589,0.6812182741116751,0.8223350253807107,64.51776649746192
Madhya Pradesh,Dhar,8734,3553,425,77,12712,146391.0,87455.0,0.6260118795622779,0.6870132934791159,165.0909090909091,0.3817258883248731,0.5868020304568529,0.8538071065989847,58.48730964467006
Maharashtra,Dharashiv,89,28,27,49,144,643.0,3188.0,0.1677974947807933,0.6137931034482759,2.938775510204082,0.9380710659898476,0.6893401015228426,0.1380710659898477,62.34517766497461
Tamil Nadu,Dharmapuri,4840,851,48,75,5739,104858.0,41380.0,0.7170317083678088,0.8432055749128919,76.52,0.1461928934010152,0.2619289340101522,0.6304568527918781,32.61928934010152
Karnataka,Dharwad,4733,351,19,76,5103,87821.0,55119.0,0.614386355209492,0.9273119122257052,67.14473684210526,0.4071065989847715,0.0690355329949238,0.5939086294416244,36.17258883248731
Rajasthan,Dhaulpur,93,46,0,54,139,400.0,488.0,0.4499437570303712,0.6642857142857143,2.574074074074074,0.7522842639593909,0.6385786802030458,0.1218274111675127,52.90355329949239
Assam,Dhemaji,3864,1846,1191,82,6901,20730.0,22349.0,0.4811977715877437,0.5598377281947262,84.15853658536585,0.7106598984771574,0.7553299492385787,0.6649746192893401,71.03553299492387
Odisha,Dhenkanal,2466,543,8,73,3017,77647.0,29983.0,0.7214185504176306,0.8170974155069582,41.32876712328767,0.1360406091370558,0.3451776649746193,0.4730964467005076,29.98984771573604
Rajasthan,Dholpur,5719,2711,150,76,8580,74417.0,77555.0,0.4896725076164845,0.6664724391096609,112.89473684210526,0.700507614213198,0.6345177664974619,0.7634517766497462,69.95939086294416
Assam,Dhubri,8432,3849,365,81,12646,59475.0,80799.0,0.4239885938335412,0.66671938009014,156.12345679012347,0.782741116751269,0.6223350253807107,0.8446700507614213,75.31979695431473
Maharashtra,Dhule,7244,4842,519,79,12605,197854.0,61908.0,0.7616712156850668,0.574646993495161,159.5569620253165,0.0639593908629441,0.7441624365482233,0.848730964467005,50.34517766497461
Arunachal Pradesh,Dibang Valley,7,3,0,9,10,471.0,160.0,0.745253164556962,0.6363636363636364,1.1111111111111112,0.0873096446700507,0.667005076142132,0.0406091370558375,24.72081218274112
Assam,Dibrugarh,3895,1675,1492,76,7062,26735.0,26519.0,0.5020185898037743,0.5514653829817358,92.92105263157896,0.6730964467005076,0.7644670050761422,0.7035532994923858,70.96446700507614
Rajasthan,Didwana-Kuchaman,2,0,0,1,2,8.0,720.0,0.0109739368998628,0.6666666666666666,2.0,0.9614213197969544,0.6284263959390863,0.0974619289340101,60.23350253807107
Assam,Dima Hasao,119,103,28,26,250,25.0,280.0,0.0816993464052287,0.4741035856573705,9.615384615384617,0.9472081218274112,0.8578680203045685,0.2203045685279187,70.23350253807108
Nagaland,Dimapur,1118,1802,276,74,3196,25223.0,8215.0,0.7542988725739406,0.3497028464185173,43.18918918918919,0.0761421319796954,0.9218274111675128,0.4852791878172589,45.25888324873096
West Bengal,Dinajpur Dakshin,707,256,34,1,997,0.0,0.0,0.0,0.7084168336673347,997.0,0.9817258883248732,0.5563451776649746,0.9888324873096448,85.6243654822335
West Bengal,Dinajpur Uttar,6478,4859,334,3,11671,0.0,0.0,0.0,0.5550034270047978,3890.3333333333335,0.9817258883248732,0.7614213197969544,0.998984771573604,92.08121827411168
Tamil Nadu,Dindigul,4678,1393,12,76,6083,186123.0,57577.0,0.7637350687933164,0.7689020381328073,80.03947368421052,0.0578680203045685,0.4395939086294416,0.6477157360406092,34.93401015228426
Madhya Pradesh,Dindori,2409,249,1,71,2659,61476.0,47417.0,0.5645490109647915,0.9056390977443608,37.45070422535211,0.5238578680203045,0.1116751269035533,0.4436548223350254,37.61421319796954
Daman & Diu,Diu,84,8,4,47,96,3536.0,1079.0,0.7660311958405546,0.865979381443299,2.042553191489361,0.0538071065989848,0.2081218274111674,0.1005076142131979,11.411167512690351
Jammu And Kashmir,Doda,3449,1023,32,76,4504,36779.0,11377.0,0.76373112943082,0.7655937846836848,59.26315789473684,0.0588832487309645,0.4487309644670051,0.5614213197969543,32.65989847715736
Gujarat,Dohad,5003,7330,670,73,13003,15716.0,5212.0,0.7509197763868317,0.3847277760689018,178.12328767123287,0.0812182741116751,0.9076142131979696,0.8700507614213198,56.578680203045685
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,618,30,17,70,665,7306.0,14156.0,0.3403997577225923,0.927927927927928,9.5,0.8477157360406091,0.067005076142132,0.2192893401015228,42.49746192893401
Jharkhand,Dumka,2743,2996,86,78,5825,76212.0,59658.0,0.5609143967439704,0.4708204600068658,74.67948717948718,0.5370558375634518,0.8629441624365483,0.6233502538071066,66.07106598984772
Rajasthan,Dungarpur,3869,2649,53,75,6571,86558.0,95308.0,0.4759412097851727,0.5887096774193549,87.61333333333333,0.7187817258883249,0.7228426395939087,0.6781725888324873,70.78172588832487
Chhattisgarh,Durg,3528,520,47,78,4095,179851.0,77149.0,0.6998066155384609,0.861328125,52.5,0.1928934010152284,0.2182741116751269,0.5238578680203045,29.97969543147208
Sikkim,East,215,153,2,63,370,5523.0,5867.0,0.4848564656307611,0.5795148247978437,5.873015873015873,0.7086294416243655,0.7370558375634517,0.1837563451776649,55.96954314720812
Bihar,East Champaran,10147,18371,805,81,29323,212134.0,248028.0,0.4609975160975567,0.3460305551766471,362.0123456790124,0.7360406091370558,0.9258883248730964,0.966497461928934,86.21319796954315
Delhi,East Delhi,8055,2458,223,81,10736,122805.0,187061.0,0.3963151932926061,0.7502095557418273,132.54320987654322,0.8101522842639594,0.4832487309644669,0.8060913705583757,71.08629441624366
Meghalaya,East Garo Hills,1012,3366,1674,67,6052,2724.0,6345.0,0.3003307607497243,0.1671898232281513,90.32835820895522,0.8761421319796954,0.9746192893401016,0.6934010152284263,85.08629441624366
Andhra Pradesh,East Godavari,7161,507,10,77,7678,301850.0,156025.0,0.6592396194602905,0.9325432999088424,99.71428571428572,0.3086294416243654,0.0548223350253807,0.7319796954314721,35.9492385786802
Meghalaya,East Jaintia Hills,983,2354,1796,72,5133,2782.0,3394.0,0.4503804435810264,0.1914686404363069,71.29166666666667,0.751269035532995,0.9695431472081218,0.6111675126903553,77.47208121827411
Arunachal Pradesh,East Kameng,88,79,14,60,181,4297.0,1422.0,0.7512237762237762,0.4835164835164835,3.0166666666666666,0.0802030456852791,0.8477157360406091,0.1421319796954314,32.90355329949238
Meghalaya,East Khasi Hills,4258,14606,9948,86,28812,21004.0,16360.0,0.5621303358758196,0.1477805157394232,335.0232558139535,0.532994923857868,0.9796954314720812,0.9583756345177664,79.46192893401016
West Bengal,East Midnapore,1796,318,4,74,2118,26698.0,25247.0,0.5139568012936511,0.8475696083058046,28.62162162162162,0.6426395939086295,0.2507614213197969,0.3928934010152284,45.015228426395936
West Bengal,East Midnapur,1,0,0,1,1,13.0,20.0,0.3823529411764705,0.5,1.0,0.817258883248731,0.8213197969543147,0.0197969543147208,57.9238578680203
Madhya Pradesh,East Nimar,2338,1500,21,74,3859,40363.0,9607.0,0.8077284825198615,0.605699481865285,52.148648648648646,0.0223350253807106,0.700507614213198,0.5228426395939086,37.59390862944162
Arunachal Pradesh,East Siang,80,86,2,62,168,3321.0,2503.0,0.5701287553648069,0.4733727810650887,2.7096774193548385,0.5137055837563451,0.8598984771573603,0.1269035532994923,50.15228426395938
Sikkim,East Sikkim,184,136,19,64,339,4089.0,3513.0,0.5378140207812705,0.5411764705882353,5.296875,0.5908629441624366,0.7766497461928934,0.1761421319796954,52.218274111675136
Jharkhand,East Singhbhum,5983,2109,99,81,8191,136106.0,60660.0,0.6917115166669208,0.7303466796875,101.12345679012346,0.2111675126903552,0.5197969543147208,0.7390862944162436,46.21319796954314
Jharkhand,East Singhbum,848,546,53,1,1447,0.0,0.0,0.0,0.585635359116022,1447.0,0.9817258883248732,0.7279187817258883,0.9908629441624366,90.83248730964468
Meghalaya,Eastern West Khasi Hills,3,226,589,55,818,8.0,306.0,0.0253968253968253,0.0036630036630036,14.872727272727271,0.9543147208121828,0.9908629441624366,0.2852791878172588,76.45685279187818
Andhra Pradesh,Eluru,568,45,16,69,629,8230.0,17584.0,0.3188068952159597,0.9015873015873016,9.115942028985508,0.8598984771573603,0.1248730964467005,0.2131979695431472,44.53807106598985
Kerala,Ernakulam,4185,1807,332,77,6324,148755.0,66207.0,0.6920028097858701,0.6616600790513834,82.12987012987013,0.2091370558375634,0.6426395939086295,0.6568527918781726,47.35025380710661
Tamil Nadu,Erode,4964,1045,8,77,6017,147495.0,68409.0,0.6831476806928973,0.8248587570621468,78.14285714285714,0.2345177664974619,0.3126903553299492,0.6365482233502539,37.85786802030457
Uttar Pradesh,Etah,6760,4345,159,80,11264,87429.0,61891.0,0.5855104104580066,0.6000887705281847,140.8,0.4781725888324872,0.7096446700507615,0.8213197969543147,65.05583756345177
Uttar Pradesh,Etawah,4173,2865,116,78,7154,79095.0,62080.0,0.5602581175270585,0.5832285115303983,91.71794871794872,0.5401015228426396,0.7309644670050761,0.6994923857868021,64.51776649746192
Uttar Pradesh,Faizabad,4052,2871,3,77,6926,94916.0,69979.0,0.5756112943916165,0.58495741302151,89.94805194805195,0.5055837563451777,0.7289340101522843,0.6903553299492385,62.8020304568528
Haryana,Faridabad,12607,3225,323,81,16155,118951.0,160555.0,0.4255743147756585,0.7803292894280762,199.44444444444449,0.7807106598984772,0.4233502538071065,0.8954314720812183,70.79187817258882
Punjab,Faridkot,793,99,10,73,902,39412.0,14722.0,0.7280317724207999,0.8781838316722038,12.356164383561644,0.1187817258883249,0.1766497461928934,0.2507614213197969,17.57360406091371
Uttar Pradesh,Farrukhabad,2844,2944,82,79,5870,77196.0,70138.0,0.5239488241083246,0.4844149207971385,74.30379746835443,0.6263959390862944,0.8467005076142132,0.6203045685279188,69.06598984771574
Haryana,Fatehabad,2510,92,10,71,2612,69794.0,41970.0,0.6244709882342415,0.9605817068503636,36.7887323943662,0.3847715736040609,0.0131979695431472,0.4395939086294416,28.974619289340104
Punjab,Fatehgarh Sahib,891,144,13,72,1048,37399.0,15346.0,0.7090395480225988,0.8493803622497617,14.555555555555555,0.1705583756345178,0.2467005076142132,0.2791878172588832,22.59898477157361
Uttar Pradesh,Fatehpur,6526,5582,225,81,12333,117914.0,107120.0,0.5239807141111382,0.5291065347819037,152.25925925925927,0.6253807106598985,0.7888324873096446,0.8395939086294416,73.86802030456853
Punjab,Fazilka,1630,271,10,75,1911,61395.0,31662.0,0.6597498334372112,0.852510460251046,25.48,0.3076142131979695,0.2406091370558375,0.3705583756345177,30.63959390862944
Punjab,Ferozepur,1262,114,5,71,1381,55330.0,28195.0,0.6624284653880229,0.9131693198263386,19.450704225352112,0.2974619289340101,0.1005076142131979,0.3309644670050761,24.84263959390863
Uttar Pradesh,Firozabad,7250,4926,124,82,12300,113767.0,139201.0,0.4497270416533251,0.5893829769937403,150.0,0.7532994923857868,0.7218274111675127,0.8375634517766497,76.91370558375634
Punjab,Firozpur,347,48,0,66,395,11480.0,6524.0,0.6376006664815329,0.8762626262626263,5.984848484848484,0.3512690355329949,0.1796954314720812,0.1857868020304568,25.015228426395943
Karnataka,Gadag,4088,349,20,74,4457,40725.0,28744.0,0.5862242694688354,0.9170031404217138,60.229729729729726,0.4751269035532994,0.0873096446700507,0.5685279187817259,38.68020304568528
Karnataka,Gadag *,135,10,0,49,145,1340.0,847.0,0.6124314442413162,0.9246575342465754,2.959183673469388,0.4101522842639594,0.0761421319796954,0.1390862944162436,22.862944162436552
